start,end,dt,monthly_ocupancy,daily_ocupancy,hourly_ocupancy,monthly_vacant,daily_vacant,hourly_vacant,hourly_freq,daily_freq,holiday_score,date_only
2020-02-27 08:15:00,2020-02-28 08:15:00,24.0,219,10,5,224,11,5,0,-1,0,2020-02-27
2020-02-27 08:15:00,2020-02-28 08:15:00,24.0,219,10,5,224,11,5,0,-1,0,2020-02-27
2020-02-27 08:30:00,2020-02-28 08:30:00,24.0,219,10,5,224,11,5,0,-1,0,2020-02-27
2020-02-27 08:40:00,2020-02-28 08:40:00,24.0,219,10,5,224,11,5,0,-1,0,2020-02-27
2020-02-27 08:50:00,2020-02-28 08:50:00,24.0,219,10,5,224,11,5,0,-1,0,2020-02-27
2020-02-27 09:20:00,2020-02-28 09:20:00,24.0,219,10,1,224,11,1,0,-1,0,2020-02-27
2020-02-27 13:40:00,2020-02-28 13:40:00,24.0,219,10,1,224,11,1,0,-1,0,2020-02-27
2020-02-27 17:45:00,2020-02-28 17:45:00,24.0,219,10,1,224,11,1,0,-1,0,2020-02-27
2020-02-28 07:30:00,2020-02-29 07:30:00,24.0,219,6,1,224,6,1,0,0,0,2020-02-28
2020-02-28 08:10:00,2020-02-29 08:10:00,24.0,219,6,2,224,6,2,0,0,0,2020-02-28
2020-02-28 08:25:00,2020-02-29 08:25:00,24.0,219,6,2,224,6,2,0,0,0,2020-02-28
2020-02-28 09:15:00,2020-02-29 09:15:00,24.0,219,6,2,224,6,2,0,0,0,2020-02-28
2020-02-28 09:50:00,2020-02-29 09:50:00,24.0,219,6,2,224,6,2,0,0,0,2020-02-28
2020-02-28 16:05:00,2020-02-29 16:05:00,24.0,219,6,1,224,6,1,0,0,0,2020-02-28
2020-02-29 08:25:00,2020-03-01 08:25:00,24.0,219,1,1,129,2,1,0,-1,0,2020-02-29
2020-03-02 07:45:00,2020-03-03 07:45:00,24.0,133,8,2,129,6,2,0,2,0,2020-03-02
2020-03-02 07:50:00,2020-03-03 07:50:00,24.0,133,8,2,129,6,2,0,2,0,2020-03-02
2020-03-02 08:00:00,2020-03-09 08:00:00,168.0,133,8,4,129,1,1,3,7,0,2020-03-02
2020-03-02 08:30:00,2020-03-03 08:30:00,24.0,133,8,4,129,6,3,1,2,0,2020-03-02
2020-03-02 08:30:00,2020-03-03 08:30:00,24.0,133,8,4,129,6,3,1,2,0,2020-03-02
2020-03-02 08:35:00,2020-03-03 08:35:00,24.0,133,8,4,129,6,3,1,2,0,2020-03-02
2020-03-02 09:10:00,2020-03-03 09:10:00,24.0,133,8,1,129,6,1,0,2,0,2020-03-02
2020-03-02 10:00:00,2020-03-06 21:00:00,107.0,133,8,1,129,12,2,-1,-4,0,2020-03-02
2020-03-03 01:00:00,2020-04-03 02:00:00,745.0,133,9,1,58,7,1,0,2,0,2020-03-03
2020-03-03 07:50:00,2020-03-04 07:50:00,24.0,133,9,2,129,8,2,0,1,0,2020-03-03
2020-03-03 07:50:00,2020-03-04 07:50:00,24.0,133,9,2,129,8,2,0,1,0,2020-03-03
2020-03-03 08:30:00,2020-03-04 08:30:00,24.0,133,9,3,129,8,3,0,1,0,2020-03-03
2020-03-03 08:35:00,2020-03-04 08:35:00,24.0,133,9,3,129,8,3,0,1,0,2020-03-03
2020-03-03 08:35:00,2020-03-04 08:35:00,24.0,133,9,3,129,8,3,0,1,0,2020-03-03
2020-03-03 09:00:00,2020-03-04 09:00:00,24.0,133,9,2,129,8,2,0,1,0,2020-03-03
2020-03-03 09:10:00,2020-03-04 09:10:00,24.0,133,9,2,129,8,2,0,1,0,2020-03-03
2020-03-03 19:55:00,2020-03-04 19:55:00,24.0,133,9,1,129,8,1,0,1,0,2020-03-03
2020-03-04 07:25:00,2020-03-05 07:25:00,24.0,133,7,3,129,7,3,0,0,0,2020-03-04
2020-03-04 07:35:00,2020-03-05 07:35:00,24.0,133,7,3,129,7,3,0,0,0,2020-03-04
2020-03-04 07:50:00,2020-03-05 07:50:00,24.0,133,7,3,129,7,3,0,0,0,2020-03-04
2020-03-04 08:30:00,2020-03-05 08:30:00,24.0,133,7,3,129,7,3,0,0,0,2020-03-04
2020-03-04 08:40:00,2020-03-05 08:40:00,24.0,133,7,3,129,7,3,0,0,0,2020-03-04
2020-03-04 08:55:00,2020-03-05 08:55:00,24.0,133,7,3,129,7,3,0,0,0,2020-03-04
2020-03-04 20:15:00,2020-03-05 20:15:00,24.0,133,7,1,129,7,1,0,0,0,2020-03-04
2020-03-05 07:15:00,2020-03-06 07:15:00,24.0,133,10,5,129,12,5,0,-2,0,2020-03-05
2020-03-05 07:25:00,2020-03-06 07:25:00,24.0,133,10,5,129,12,5,0,-2,0,2020-03-05
2020-03-05 07:35:00,2020-03-06 07:35:00,24.0,133,10,5,129,12,5,0,-2,0,2020-03-05
2020-03-05 07:45:00,2020-03-06 07:45:00,24.0,133,10,5,129,12,5,0,-2,0,2020-03-05
2020-03-05 07:55:00,2020-03-06 07:55:00,24.0,133,10,5,129,12,5,0,-2,0,2020-03-05
2020-03-05 08:10:00,2020-03-06 08:10:00,24.0,133,10,2,129,12,2,0,-2,0,2020-03-05
2020-03-05 08:25:00,2020-03-06 08:25:00,24.0,133,10,2,129,12,2,0,-2,0,2020-03-05
2020-03-05 13:40:00,2020-03-06 13:40:00,24.0,133,10,1,129,12,1,0,-2,0,2020-03-05
2020-03-05 17:45:00,2020-03-06 17:45:00,24.0,133,10,1,129,12,1,0,-2,0,2020-03-05
2020-03-05 21:55:00,2020-03-06 21:55:00,24.0,133,10,1,129,12,2,-1,-2,0,2020-03-05
2020-03-06 07:55:00,2020-03-07 07:55:00,24.0,133,2,1,129,2,1,0,0,0,2020-03-06
2020-03-06 22:40:00,2020-03-07 22:40:00,24.0,133,2,1,129,2,1,0,0,0,2020-03-06
2020-03-07 08:25:00,2020-03-08 08:25:00,24.0,133,1,1,129,1,1,0,0,0,2020-03-07
2020-03-08 01:00:00,2020-04-08 02:00:00,745.0,133,1,1,58,4,1,0,-3,0,2020-03-08
2020-03-09 07:50:00,2020-03-10 07:50:00,24.0,133,5,2,129,3,1,1,2,0,2020-03-09
2020-03-09 07:55:00,2020-03-14 07:55:00,120.0,133,5,2,129,7,4,-2,-2,0,2020-03-09
2020-03-09 08:30:00,2020-03-10 08:30:00,24.0,133,5,2,129,3,2,0,2,0,2020-03-09
2020-03-09 08:35:00,2020-03-10 08:35:00,24.0,133,5,2,129,3,2,0,2,0,2020-03-09
2020-03-09 09:45:00,2020-03-13 20:45:00,107.0,133,5,1,129,9,1,0,-4,0,2020-03-09
2020-03-10 06:40:00,2020-03-11 06:40:00,24.0,133,8,1,129,9,1,0,-1,0,2020-03-10
2020-03-10 07:20:00,2020-03-11 07:20:00,24.0,133,8,2,129,9,2,0,-1,0,2020-03-10
2020-03-10 07:55:00,2020-03-11 07:55:00,24.0,133,8,2,129,9,2,0,-1,0,2020-03-10
2020-03-10 08:00:00,2020-03-11 08:00:00,24.0,133,8,4,129,9,4,0,-1,0,2020-03-10
2020-03-10 08:15:00,2020-03-11 08:15:00,24.0,133,8,4,129,9,4,0,-1,0,2020-03-10
2020-03-10 08:25:00,2020-03-11 08:25:00,24.0,133,8,4,129,9,4,0,-1,0,2020-03-10
2020-03-10 08:30:00,2020-03-11 08:30:00,24.0,133,8,4,129,9,4,0,-1,0,2020-03-10
2020-03-10 09:45:00,2020-03-11 09:45:00,24.0,133,8,1,129,9,1,0,-1,0,2020-03-10
2020-03-11 07:20:00,2020-03-12 07:20:00,24.0,133,6,2,129,5,2,0,1,0,2020-03-11
2020-03-11 07:25:00,2020-03-12 07:25:00,24.0,133,6,2,129,5,2,0,1,0,2020-03-11
2020-03-11 08:25:00,2020-03-12 08:25:00,24.0,133,6,3,129,5,3,0,1,0,2020-03-11
2020-03-11 08:30:00,2020-03-12 08:30:00,24.0,133,6,3,129,5,3,0,1,0,2020-03-11
2020-03-11 08:30:00,2020-03-12 08:30:00,24.0,133,6,3,129,5,3,0,1,0,2020-03-11
2020-03-11 18:35:00,2020-03-11 19:35:00,1.0,133,6,1,129,9,1,0,-3,0,2020-03-11
2020-03-12 07:20:00,2020-03-13 07:20:00,24.0,133,7,4,129,9,4,0,-2,0,2020-03-12
2020-03-12 07:55:00,2020-03-13 07:55:00,24.0,133,7,4,129,9,4,0,-2,0,2020-03-12
2020-03-12 07:55:00,2020-03-13 07:55:00,24.0,133,7,4,129,9,4,0,-2,0,2020-03-12
2020-03-12 07:55:00,2020-03-13 07:55:00,24.0,133,7,4,129,9,4,0,-2,0,2020-03-12
2020-03-12 08:15:00,2020-03-13 08:15:00,24.0,133,7,1,129,9,1,0,-2,0,2020-03-12
2020-03-12 09:05:00,2020-03-13 09:05:00,24.0,133,7,1,129,9,1,0,-2,0,2020-03-12
2020-03-12 17:50:00,2020-03-13 17:50:00,24.0,133,7,1,129,9,1,0,-2,0,2020-03-12
2020-03-13 01:00:00,2020-04-13 02:00:00,745.0,133,8,1,58,1,1,0,7,0,2020-03-13
2020-03-13 07:20:00,2020-03-14 07:20:00,24.0,133,8,3,129,7,4,-1,1,0,2020-03-13
2020-03-13 07:45:00,2020-03-14 07:45:00,24.0,133,8,3,129,7,4,-1,1,0,2020-03-13
2020-03-13 07:50:00,2020-03-14 07:50:00,24.0,133,8,3,129,7,4,-1,1,0,2020-03-13
2020-03-13 08:15:00,2020-03-13 18:15:00,10.0,133,8,2,129,9,1,1,-1,0,2020-03-13
2020-03-13 08:25:00,2020-03-14 08:25:00,24.0,133,8,2,129,7,1,1,1,0,2020-03-13
2020-03-13 10:55:00,2020-03-14 10:55:00,24.0,133,8,1,129,7,1,0,1,0,2020-03-13
2020-03-13 12:10:00,2020-03-14 12:10:00,24.0,133,8,1,129,7,1,0,1,0,2020-03-13
2020-03-16 07:20:00,2020-03-17 07:20:00,24.0,133,5,4,129,5,4,0,0,0,2020-03-16
2020-03-16 07:25:00,2020-03-17 07:25:00,24.0,133,5,4,129,5,4,0,0,0,2020-03-16
2020-03-16 07:40:00,2020-03-17 07:40:00,24.0,133,5,4,129,5,4,0,0,0,2020-03-16
2020-03-16 07:55:00,2020-03-17 07:55:00,24.0,133,5,4,129,5,4,0,0,0,2020-03-16
2020-03-16 09:25:00,2020-03-17 09:25:00,24.0,133,5,1,129,5,1,0,0,0,2020-03-16
2020-03-17 07:15:00,2020-03-18 07:15:00,24.0,133,8,2,129,8,2,0,0,0,2020-03-17
2020-03-17 07:20:00,2020-03-18 07:20:00,24.0,133,8,2,129,8,2,0,0,0,2020-03-17
2020-03-17 08:00:00,2020-03-18 08:00:00,24.0,133,8,4,129,8,4,0,0,0,2020-03-17
2020-03-17 08:25:00,2020-03-18 08:25:00,24.0,133,8,4,129,8,4,0,0,0,2020-03-17
2020-03-17 08:35:00,2020-03-18 08:35:00,24.0,133,8,4,129,8,4,0,0,0,2020-03-17
2020-03-17 08:35:00,2020-03-18 08:35:00,24.0,133,8,4,129,8,4,0,0,0,2020-03-17
2020-03-17 09:55:00,2020-03-18 09:55:00,24.0,133,8,1,129,8,1,0,0,0,2020-03-17
2020-03-17 10:25:00,2020-03-18 10:25:00,24.0,133,8,1,129,8,1,0,0,0,2020-03-17
2020-03-18 07:40:00,2020-03-19 07:40:00,24.0,133,5,3,129,5,3,0,0,0,2020-03-18
2020-03-18 07:55:00,2020-03-19 07:55:00,24.0,133,5,3,129,5,3,0,0,0,2020-03-18
2020-03-18 07:55:00,2020-03-19 07:55:00,24.0,133,5,3,129,5,3,0,0,0,2020-03-18
2020-03-18 08:15:00,2020-03-19 08:15:00,24.0,133,5,1,129,5,1,0,0,0,2020-03-18
2020-03-18 13:30:00,2020-03-19 13:30:00,24.0,133,5,1,129,5,1,0,0,0,2020-03-18
2020-03-19 08:00:00,2020-03-20 08:00:00,24.0,133,6,6,129,5,5,1,1,0,2020-03-19
2020-03-19 08:10:00,2020-03-20 08:10:00,24.0,133,6,6,129,5,5,1,1,0,2020-03-19
2020-03-19 08:15:00,2020-03-20 08:15:00,24.0,133,6,6,129,5,5,1,1,0,2020-03-19
2020-03-19 08:20:00,2020-03-20 08:20:00,24.0,133,6,6,129,5,5,1,1,0,2020-03-19
2020-03-19 08:25:00,2020-03-21 08:25:00,48.0,133,6,6,129,5,2,4,1,0,2020-03-19
2020-03-19 08:35:00,2020-03-20 08:35:00,24.0,133,6,6,129,5,5,1,1,0,2020-03-19
2020-03-20 07:25:00,2020-03-21 07:25:00,24.0,133,4,1,129,5,1,0,-1,0,2020-03-20
2020-03-20 08:15:00,2020-03-21 08:15:00,24.0,133,4,1,129,5,2,-1,-1,0,2020-03-20
2020-03-20 10:05:00,2020-03-21 10:05:00,24.0,133,4,1,129,5,1,0,-1,0,2020-03-20
2020-03-20 19:55:00,2020-03-21 19:55:00,24.0,133,4,1,129,5,1,0,-1,0,2020-03-20
2020-03-21 20:45:00,2020-03-22 20:45:00,24.0,133,1,1,129,1,1,0,0,0,2020-03-21
2020-03-22 23:00:00,2020-03-23 23:00:00,24.0,133,1,1,129,1,1,0,0,0,2020-03-22
2020-03-23 07:50:00,2020-03-24 07:50:00,24.0,133,3,2,129,3,2,0,0,0,2020-03-23
2020-03-23 07:55:00,2020-03-24 07:55:00,24.0,133,3,2,129,3,2,0,0,0,2020-03-23
2020-03-23 08:35:00,2020-03-24 08:35:00,24.0,133,3,1,129,3,1,0,0,0,2020-03-23
2020-03-24 00:05:00,2020-03-25 00:05:00,24.0,133,6,1,129,6,1,0,0,0,2020-03-24
2020-03-24 06:45:00,2020-03-25 06:45:00,24.0,133,6,1,129,6,1,0,0,0,2020-03-24
2020-03-24 08:20:00,2020-03-25 08:20:00,24.0,133,6,3,129,6,3,0,0,0,2020-03-24
2020-03-24 08:30:00,2020-03-25 08:30:00,24.0,133,6,3,129,6,3,0,0,0,2020-03-24
2020-03-24 08:50:00,2020-03-25 08:50:00,24.0,133,6,3,129,6,3,0,0,0,2020-03-24
2020-03-24 09:15:00,2020-03-25 09:15:00,24.0,133,6,1,129,6,1,0,0,0,2020-03-24
2020-03-25 08:25:00,2020-03-26 08:25:00,24.0,133,3,3,129,4,3,0,-1,0,2020-03-25
2020-03-25 08:40:00,2020-03-26 08:40:00,24.0,133,3,3,129,4,3,0,-1,0,2020-03-25
2020-03-25 08:50:00,2020-03-26 08:50:00,24.0,133,3,3,129,4,3,0,-1,0,2020-03-25
2020-03-26 08:20:00,2020-03-27 08:20:00,24.0,133,7,4,129,8,4,0,-1,0,2020-03-26
2020-03-26 08:30:00,2020-03-27 08:30:00,24.0,133,7,4,129,8,4,0,-1,0,2020-03-26
2020-03-26 08:35:00,2020-03-27 08:35:00,24.0,133,7,4,129,8,4,0,-1,0,2020-03-26
2020-03-26 08:45:00,2020-03-27 08:45:00,24.0,133,7,4,129,8,4,0,-1,0,2020-03-26
2020-03-26 09:20:00,2020-03-27 09:20:00,24.0,133,7,2,129,8,2,0,-1,0,2020-03-26
2020-03-26 09:45:00,2020-03-27 09:45:00,24.0,133,7,2,129,8,2,0,-1,0,2020-03-26
2020-03-26 13:45:00,2020-03-26 17:45:00,4.0,133,7,1,129,4,1,0,3,0,2020-03-26
2020-03-27 09:00:00,2020-03-28 09:00:00,24.0,133,3,2,129,2,2,0,1,0,2020-03-27
2020-03-27 09:20:00,2020-03-28 09:20:00,24.0,133,3,2,129,2,2,0,1,0,2020-03-27
2020-03-27 12:50:00,2020-03-27 13:50:00,1.0,133,3,1,129,8,1,0,-5,0,2020-03-27
2020-03-30 09:55:00,2020-03-31 09:55:00,24.0,133,4,1,129,4,1,0,0,0,2020-03-30
2020-03-30 10:25:00,2020-03-31 10:25:00,24.0,133,4,2,129,4,2,0,0,0,2020-03-30
2020-03-30 10:55:00,2020-03-31 10:55:00,24.0,133,4,2,129,4,2,0,0,0,2020-03-30
2020-03-30 12:20:00,2020-03-31 12:20:00,24.0,133,4,1,129,4,1,0,0,0,2020-03-30
2020-03-31 09:35:00,2020-04-01 09:35:00,24.0,133,5,3,58,5,3,0,0,0,2020-03-31
2020-03-31 09:50:00,2020-04-01 09:50:00,24.0,133,5,3,58,5,3,0,0,0,2020-03-31
2020-03-31 09:55:00,2020-04-01 09:55:00,24.0,133,5,3,58,5,3,0,0,0,2020-03-31
2020-03-31 10:05:00,2020-04-01 10:05:00,24.0,133,5,2,58,5,1,1,0,0,2020-03-31
2020-03-31 10:25:00,2020-04-01 05:25:00,19.0,133,5,2,58,5,1,1,0,0,2020-03-31
2020-04-01 09:25:00,2020-04-02 09:25:00,24.0,56,3,2,58,3,2,0,0,0,2020-04-01
2020-04-01 09:40:00,2020-04-02 09:40:00,24.0,56,3,2,58,3,2,0,0,0,2020-04-01
2020-04-01 10:10:00,2020-04-02 10:10:00,24.0,56,3,1,58,3,1,0,0,0,2020-04-01
2020-04-02 09:25:00,2020-04-03 09:25:00,24.0,56,5,3,58,7,3,0,-2,0,2020-04-02
2020-04-02 09:35:00,2020-04-03 09:35:00,24.0,56,5,3,58,7,3,0,-2,0,2020-04-02
2020-04-02 09:50:00,2020-04-03 09:50:00,24.0,56,5,3,58,7,3,0,-2,0,2020-04-02
2020-04-02 10:25:00,2020-04-03 10:25:00,24.0,56,5,1,58,7,1,0,-2,0,2020-04-02
2020-04-02 11:30:00,2020-04-03 11:30:00,24.0,56,5,1,58,7,1,0,-2,0,2020-04-02
2020-04-03 10:00:00,2020-04-04 10:00:00,24.0,56,3,1,58,2,1,0,1,0,2020-04-03
2020-04-03 12:10:00,2020-04-04 12:10:00,24.0,56,3,1,58,2,1,0,1,0,2020-04-03
2020-04-03 13:20:00,2020-04-03 16:20:00,3.0,56,3,1,58,7,1,0,-4,0,2020-04-03
2020-04-06 08:50:00,2020-04-07 08:50:00,24.0,56,2,1,58,2,1,0,0,0,2020-04-06
2020-04-06 10:10:00,2020-04-07 10:10:00,24.0,56,2,1,58,2,1,0,0,0,2020-04-06
2020-04-07 09:20:00,2020-04-08 09:20:00,24.0,56,3,1,58,4,1,0,-1,0,2020-04-07
2020-04-07 10:20:00,2020-04-08 10:20:00,24.0,56,3,1,58,4,1,0,-1,0,2020-04-07
2020-04-07 11:05:00,2020-04-08 11:05:00,24.0,56,3,1,58,4,1,0,-1,0,2020-04-07
2020-04-08 02:00:00,2020-04-09 02:00:00,24.0,56,1,1,58,1,1,0,0,0,2020-04-08
2020-04-09 02:00:00,2020-05-09 02:00:00,720.0,56,1,1,174,7,1,0,-6,0,2020-04-09
2020-04-16 12:00:00,2020-04-16 13:00:00,1.0,56,1,1,58,1,1,0,0,0,2020-04-16
2020-04-17 09:55:00,2020-04-18 09:55:00,24.0,56,1,1,58,1,1,0,0,0,2020-04-17
2020-04-19 20:40:00,2020-04-20 20:40:00,24.0,56,1,1,58,1,1,0,0,0,2020-04-19
2020-04-20 09:25:00,2020-04-21 09:25:00,24.0,56,2,1,58,2,1,0,0,0,2020-04-20
2020-04-20 10:05:00,2020-04-21 10:05:00,24.0,56,2,1,58,2,1,0,0,0,2020-04-20
2020-04-21 09:25:00,2020-04-22 09:25:00,24.0,56,3,3,58,3,3,0,0,0,2020-04-21
2020-04-21 09:40:00,2020-04-22 09:40:00,24.0,56,3,3,58,3,3,0,0,0,2020-04-21
2020-04-21 09:40:00,2020-04-22 09:40:00,24.0,56,3,3,58,3,3,0,0,0,2020-04-21
2020-04-22 10:45:00,2020-04-23 10:45:00,24.0,56,2,1,58,3,1,0,-1,0,2020-04-22
2020-04-22 13:55:00,2020-04-23 13:55:00,24.0,56,2,1,58,3,1,0,-1,0,2020-04-22
2020-04-23 09:05:00,2020-04-24 09:05:00,24.0,56,5,4,58,4,4,0,1,0,2020-04-23
2020-04-23 09:10:00,2020-04-24 09:10:00,24.0,56,5,4,58,4,4,0,1,0,2020-04-23
2020-04-23 09:25:00,2020-04-24 09:25:00,24.0,56,5,4,58,4,4,0,1,0,2020-04-23
2020-04-23 09:50:00,2020-04-24 09:50:00,24.0,56,5,4,58,4,4,0,1,0,2020-04-23
2020-04-23 11:40:00,2020-04-23 19:40:00,8.0,56,5,1,58,3,1,0,2,0,2020-04-23
2020-04-24 00:55:00,2020-04-25 00:55:00,24.0,56,3,1,58,3,1,0,0,0,2020-04-24
2020-04-24 09:40:00,2020-04-25 09:40:00,24.0,56,3,2,58,3,2,0,0,0,2020-04-24
2020-04-24 09:40:00,2020-04-25 09:40:00,24.0,56,3,2,58,3,2,0,0,0,2020-04-24
2020-04-27 09:55:00,2020-04-28 09:55:00,24.0,56,4,1,58,4,1,0,0,0,2020-04-27
2020-04-27 10:00:00,2020-04-28 10:00:00,24.0,56,4,2,58,4,2,0,0,0,2020-04-27
2020-04-27 10:55:00,2020-04-28 10:55:00,24.0,56,4,2,58,4,2,0,0,0,2020-04-27
2020-04-27 16:40:00,2020-04-28 16:40:00,24.0,56,4,1,58,4,1,0,0,0,2020-04-27
2020-04-28 09:25:00,2020-04-29 09:25:00,24.0,56,7,3,58,7,3,0,0,0,2020-04-28
2020-04-28 09:30:00,2020-04-29 09:30:00,24.0,56,7,3,58,7,3,0,0,0,2020-04-28
2020-04-28 09:35:00,2020-04-29 09:35:00,24.0,56,7,3,58,7,3,0,0,0,2020-04-28
2020-04-28 10:30:00,2020-04-29 10:30:00,24.0,56,7,1,58,7,1,0,0,0,2020-04-28
2020-04-28 11:05:00,2020-04-29 11:05:00,24.0,56,7,2,58,7,2,0,0,0,2020-04-28
2020-04-28 11:45:00,2020-04-29 11:45:00,24.0,56,7,2,58,7,2,0,0,0,2020-04-28
2020-04-28 14:50:00,2020-04-29 14:50:00,24.0,56,7,1,58,7,1,0,0,0,2020-04-28
2020-04-29 09:25:00,2020-04-30 09:25:00,24.0,56,4,2,58,4,2,0,0,0,2020-04-29
2020-04-29 09:25:00,2020-04-30 09:25:00,24.0,56,4,2,58,4,2,0,0,0,2020-04-29
2020-04-29 10:30:00,2020-04-30 10:30:00,24.0,56,4,1,58,4,1,0,0,0,2020-04-29
2020-04-29 13:45:00,2020-04-30 13:45:00,24.0,56,4,1,58,4,1,0,0,0,2020-04-29
2020-04-30 09:55:00,2020-05-01 09:55:00,24.0,56,5,1,174,7,1,0,-2,0,2020-04-30
2020-04-30 10:00:00,2020-05-01 10:00:00,24.0,56,5,3,174,7,3,0,-2,0,2020-04-30
2020-04-30 10:10:00,2020-05-01 10:10:00,24.0,56,5,3,174,7,3,0,-2,0,2020-04-30
2020-04-30 10:55:00,2020-05-01 10:55:00,24.0,56,5,3,174,7,3,0,-2,0,2020-04-30
2020-04-30 15:40:00,2020-05-01 15:40:00,24.0,56,5,1,174,7,1,0,-2,0,2020-04-30
2020-05-01 09:25:00,2020-05-02 09:25:00,24.0,170,6,3,174,4,2,1,2,0,2020-05-01
2020-05-01 09:50:00,2020-05-02 09:50:00,24.0,170,6,3,174,4,2,1,2,0,2020-05-01
2020-05-01 09:55:00,2020-05-01 14:55:00,5.0,170,6,3,174,7,1,2,-1,0,2020-05-01
2020-05-01 10:05:00,2020-05-02 10:05:00,24.0,170,6,2,174,4,2,0,2,0,2020-05-01
2020-05-01 10:55:00,2020-05-02 10:55:00,24.0,170,6,2,174,4,2,0,2,0,2020-05-01
2020-05-01 16:15:00,2020-05-01 17:15:00,1.0,170,6,1,174,7,1,0,-1,0,2020-05-01
2020-05-02 20:45:00,2020-05-03 20:45:00,24.0,170,1,1,174,1,1,0,0,0,2020-05-02
2020-05-03 15:00:00,2020-05-04 15:00:00,24.0,170,1,1,174,1,1,0,0,0,2020-05-03
2020-05-04 09:25:00,2020-05-05 09:25:00,24.0,170,6,1,174,6,1,0,0,5,2020-05-04
2020-05-04 10:00:00,2020-05-05 10:00:00,24.0,170,6,3,174,6,3,0,0,5,2020-05-04
2020-05-04 10:10:00,2020-05-05 10:10:00,24.0,170,6,3,174,6,3,0,0,5,2020-05-04
2020-05-04 10:40:00,2020-05-05 10:40:00,24.0,170,6,3,174,6,3,0,0,5,2020-05-04
2020-05-04 12:55:00,2020-05-05 12:55:00,24.0,170,6,1,174,6,1,0,0,5,2020-05-04
2020-05-04 22:40:00,2020-05-05 22:40:00,24.0,170,6,1,174,6,1,0,0,5,2020-05-04
2020-05-05 09:40:00,2020-05-06 09:40:00,24.0,170,4,1,174,4,1,0,0,0,2020-05-05
2020-05-05 10:00:00,2020-05-06 10:00:00,24.0,170,4,1,174,4,1,0,0,0,2020-05-05
2020-05-05 12:55:00,2020-05-06 12:55:00,24.0,170,4,1,174,4,1,0,0,0,2020-05-05
2020-05-05 22:30:00,2020-05-06 22:30:00,24.0,170,4,1,174,4,1,0,0,0,2020-05-05
2020-05-06 09:25:00,2020-05-07 09:25:00,24.0,170,5,1,174,5,1,0,0,0,2020-05-06
2020-05-06 10:10:00,2020-05-07 10:10:00,24.0,170,5,1,174,5,1,0,0,0,2020-05-06
2020-05-06 12:55:00,2020-05-07 12:55:00,24.0,170,5,1,174,5,1,0,0,0,2020-05-06
2020-05-06 13:35:00,2020-05-07 13:35:00,24.0,170,5,1,174,5,1,0,0,0,2020-05-06
2020-05-06 14:30:00,2020-05-07 14:30:00,24.0,170,5,1,174,5,1,0,0,0,2020-05-06
2020-05-07 09:25:00,2020-05-08 09:25:00,24.0,170,6,2,174,6,2,0,0,0,2020-05-07
2020-05-07 09:45:00,2020-05-08 09:45:00,24.0,170,6,2,174,6,2,0,0,0,2020-05-07
2020-05-07 10:00:00,2020-05-08 10:00:00,24.0,170,6,2,174,6,2,0,0,0,2020-05-07
2020-05-07 10:40:00,2020-05-08 10:40:00,24.0,170,6,2,174,6,2,0,0,0,2020-05-07
2020-05-07 14:00:00,2020-05-08 14:00:00,24.0,170,6,2,174,6,2,0,0,0,2020-05-07
2020-05-07 14:30:00,2020-05-08 14:30:00,24.0,170,6,2,174,6,2,0,0,0,2020-05-07
2020-05-08 09:40:00,2020-05-09 09:40:00,24.0,170,5,2,174,7,2,0,-2,0,2020-05-08
2020-05-08 09:45:00,2020-05-09 09:45:00,24.0,170,5,2,174,7,2,0,-2,0,2020-05-08
2020-05-08 10:05:00,2020-05-09 10:05:00,24.0,170,5,3,174,7,3,0,-2,0,2020-05-08
2020-05-08 10:20:00,2020-05-09 10:20:00,24.0,170,5,3,174,7,3,0,-2,0,2020-05-08
2020-05-08 10:35:00,2020-05-09 10:35:00,24.0,170,5,3,174,7,3,0,-2,0,2020-05-08
2020-05-09 12:40:00,2020-05-09 14:40:00,2.0,170,1,1,174,7,1,0,-6,0,2020-05-09
2020-05-10 15:00:00,2020-05-10 19:00:00,4.0,170,1,1,174,1,1,0,0,0,2020-05-10
2020-05-11 02:00:00,2020-06-11 02:00:00,744.0,170,11,1,213,14,1,0,-3,0,2020-05-11
2020-05-11 03:15:00,2020-05-12 03:15:00,24.0,170,11,1,174,12,1,0,-1,0,2020-05-11
2020-05-11 08:05:00,2020-05-12 08:05:00,24.0,170,11,4,174,12,4,0,-1,0,2020-05-11
2020-05-11 08:15:00,2020-05-12 08:15:00,24.0,170,11,4,174,12,4,0,-1,0,2020-05-11
2020-05-11 08:35:00,2020-05-12 08:35:00,24.0,170,11,4,174,12,4,0,-1,0,2020-05-11
2020-05-11 08:40:00,2020-05-12 08:40:00,24.0,170,11,4,174,12,4,0,-1,0,2020-05-11
2020-05-11 09:05:00,2020-05-12 09:05:00,24.0,170,11,3,174,12,3,0,-1,0,2020-05-11
2020-05-11 09:20:00,2020-05-12 09:20:00,24.0,170,11,3,174,12,3,0,-1,0,2020-05-11
2020-05-11 09:55:00,2020-05-12 09:55:00,24.0,170,11,3,174,12,3,0,-1,0,2020-05-11
2020-05-11 10:40:00,2020-05-12 10:40:00,24.0,170,11,1,174,12,1,0,-1,0,2020-05-11
2020-05-11 11:40:00,2020-05-12 11:40:00,24.0,170,11,1,174,12,1,0,-1,0,2020-05-11
